,accession,gene
9281,>XM_714925.2,CAALFM_C303250WA
9283,>XM_714927.2,CAALFM_C303260WA
9285,>XM_714928.2,CAALFM_C303270WA
9287,>XM_714929.1,HTA3
9289,>XM_714930.2,NPR2
9291,>XM_714931.1,CAALFM_C303300CA
9293,>XM_714933.2,CAALFM_C303310CA
9295,>XM_714934.2,CAALFM_C303330CA
9297,>XM_714935.2,FCY2
9299,>XM_714936.2,CAALFM_C303370CA
9301,>XM_714937.2,CAALFM_C303380WA
9303,>XM_714938.2,YAH1
9305,>XM_714940.1,CAALFM_C303410CA
9307,>XM_714941.1,NDE1
9309,>XM_714942.1,CAALFM_C303430CA
9311,>XM_714943.2,CAALFM_C303440CA
9313,>XM_714944.1,BMT7
9315,>XM_714946.1,CAALFM_C303460CA
9317,>XM_714947.2,CAALFM_C303470WA
9319,>XM_714948.2,ALT1
9321,>XM_714949.1,RSN1
9323,>XM_714950.2,SKN2
9325,>XM_714951.2,CAALFM_C303510CA
9327,>XM_714952.1,PRE9
9329,>XM_714953.1,CAALFM_C303530WA
9331,>XM_714954.2,CAALFM_C303540WA
9333,>XM_714955.1,ULP1
9335,>XM_714956.1,CAALFM_C303560WA
9337,>XM_714957.1,CAALFM_C303570CA
9339,>XM_714959.2,CAALFM_C303590WA
9341,>XM_714962.2,FUR4
9343,>XM_715206.2,CAALFM_C701100CA
9345,>XM_715208.1,CAALFM_C701060WA
9347,>XM_715210.1,CAALFM_C701050WA
9349,>XM_715211.1,CAALFM_C701040CA
9351,>XM_715212.1,CAALFM_C701030CA
9353,>XM_715213.1,CAALFM_C701020CA
9355,>XM_715214.2,CAALFM_C701010WA
9357,>XM_715215.2,CAALFM_C701000CA
9359,>XM_715216.1,RPP0
9361,>XM_715217.1,PHM5
9363,>XM_715218.1,YOX1
9365,>XM_715220.1,YML6
9367,>XM_715221.1,CAALFM_C700940WA
9369,>XM_715222.1,GPH1
9371,>XM_715223.1,CAALFM_C700920CA
9373,>XM_715224.1,CAALFM_C700910CA
9375,>XM_715226.1,MCM1
9377,>XM_715228.2,CAALFM_C700880CA
9379,>XM_715230.1,CAALFM_C700870WA
9381,>XM_715231.1,SSR1
9383,>XM_715232.1,CAALFM_C700850WA
9385,>XM_715233.2,CAALFM_C700840CA
9387,>XM_715234.2,CAALFM_C700830CA
9389,>XM_715235.1,RFC2
9391,>XM_715236.1,CAALFM_C700810WA
9393,>XM_715237.1,YAE1
9395,>XM_715241.1,CAALFM_C700780WA
9397,>XM_715242.1,CAALFM_C700770WA
9399,>XM_715243.1,CAALFM_C700760CA
9401,>XM_715244.1,RIM15
9403,>XM_715245.1,MET28
9405,>XM_715247.2,RTF1
9407,>XM_715248.1,CYB5
9409,>XM_715249.1,NOP15
9411,>XM_715250.1,CAALFM_C700680WA
9413,>XM_715251.1,CAALFM_C700670CA
9415,>XM_715252.1,GAC1
9417,>XM_715256.1,GUS1
9419,>XM_715257.1,CAALFM_C700610CA
9421,>XM_715258.1,CAALFM_C700600CA
9423,>XM_715259.1,CAALFM_C700590WA
9425,>XM_715260.1,CAALFM_C700580CA
9427,>XM_715261.1,RPA135
9429,>XM_715262.1,THG1
9431,>XM_715263.1,GLN4
9433,>XM_715264.1,PSF3
9435,>XM_715266.1,CAALFM_C700520WA
9437,>XM_715267.1,MAC1
9439,>XM_715268.1,CAALFM_C700490CA
9441,>XM_715269.1,CAALFM_C700500WA
9443,>XM_715270.1,FGR2
9445,>XM_715271.1,PEL1
9447,>XM_715272.1,CAALFM_C700460WA
9449,>XM_715273.1,CAALFM_C700450CA
9451,>XM_715275.1,CAALFM_C700430WA
9453,>XM_715276.1,CAALFM_C700420CA
9455,>XM_715277.1,CAALFM_C700410CA
9457,>XM_715278.1,LEU2
9459,>XM_715279.1,SPL1
9461,>XM_715280.1,CAALFM_C700380WA
9463,>XM_715281.1,DCC1
9465,>XM_715282.1,DFI1
9467,>XM_715283.1,CAALFM_C700350CA
9469,>XM_715284.1,CAALFM_C700340CA
9471,>XM_715286.1,CAALFM_C700330CA
9473,>XM_715287.1,PMR1
9475,>XM_715289.1,CAALFM_C700310CA
9477,>XM_715290.1,CAALFM_C700300WA
9479,>XM_715292.1,HGT12
9481,>XM_715293.1,CAALFM_C700270WA
9483,>XM_715294.1,CAALFM_C700260CA
9485,>XM_715295.1,CAALFM_C700250CA
9487,>XM_715296.1,CAALFM_C700240WA
9489,>XM_715298.1,CAALFM_C700230WA
9491,>XM_715299.2,CAALFM_C700210CA
9493,>XM_715300.1,CAALFM_C700220WA
9495,>XM_715301.1,CAALFM_C700200WA
9497,>XM_715302.1,CAALFM_C700190WA
9499,>XM_715303.1,FAR1
9501,>XM_715304.1,VPS70
9503,>XM_715305.1,CAALFM_C700160CA
9505,>XM_715306.1,CAALFM_C700150WA
9507,>XM_715307.1,CAALFM_C700140CA
9509,>XM_715308.1,CAALFM_C700130WA
9511,>XM_715309.2,CAALFM_C700120WA
9513,>XM_715310.1,FRP2
9515,>XM_715311.1,CSA1
9517,>XM_715312.1,SAC7
9519,>XM_715313.1,CAALFM_C700070CA
9521,>XM_715315.1,CAALFM_C700060CA
9523,>XM_715316.1,RAD3
9525,>XM_715318.1,CAALFM_C700040CA
9527,>XM_715320.1,CAALFM_C700030WA
9529,>XM_715321.2,RVS161
9531,>XM_715322.2,CAALFM_C700010CA
9533,>XM_715324.2,CAALFM_C403290WA
9535,>XM_715326.2,MSN5
9537,>XM_715327.1,RPF1
9539,>XM_715328.1,RHD2
9541,>XM_715329.2,CAALFM_C403230CA
9543,>XM_715330.2,CAALFM_C403200CA
9545,>XM_715331.2,CAALFM_C403190WA
9547,>XM_715332.2,NCP1
9549,>XM_715333.2,CAALFM_C403170WA
9551,>XM_715334.2,CAALFM_C403160CA
9553,>XM_715335.2,CAALFM_C403150WA
9555,>XM_715336.1,CAALFM_C403140CA
9557,>XM_715337.2,CAALFM_C403130WA
9559,>XM_715338.2,BUB1
9561,>XM_715340.2,CAALFM_C403110WA
9563,>XM_715341.1,RBT7
9565,>XM_715342.1,CAALFM_C403090WA
9567,>XM_715344.2,CAALFM_C403080WA
9569,>XM_715345.2,PGA54
9571,>XM_715346.2,CAALFM_C403050CA
9573,>XM_715348.2,NAN1
9575,>XM_715350.1,CAALFM_C403020WA
9577,>XM_715351.1,CAALFM_C403000CA
9579,>XM_715353.1,GST2
9581,>XM_715354.2,TYS1
9583,>XM_715355.2,UBR1
9585,>XM_715357.2,CAALFM_C402960WA
9587,>XM_715358.1,CAALFM_C402950CA
9589,>XM_715359.1,ABP1
9591,>XM_715360.1,CAALFM_C402930WA
9593,>XM_715362.1,CAALFM_C402920WA
9595,>XM_715364.1,CRH11
9597,>XM_715366.2,CAALFM_C402880CA
9599,>XM_715367.2,ZUO1
9601,>XM_715368.2,CAALFM_C402860WA
9603,>XM_715369.2,CAALFM_C402850WA
9605,>XM_715370.1,HCA4
9607,>XM_715373.2,RPC53
9609,>XM_715374.2,SAS10
9611,>XM_715377.2,CAALFM_C402780WA
9613,>XM_715378.2,CAALFM_C402770CA
9615,>XM_715379.2,CGR1
9617,>XM_715380.2,HIT1
9619,>XM_715381.2,CAALFM_C402740WA
9621,>XM_715383.2,CAALFM_C402720CA
9623,>XM_715384.2,GRX3
9625,>XM_715385.2,CAALFM_C402700WA
9627,>XM_715387.2,CAALFM_C402690WA
9629,>XM_715388.2,CAALFM_C402680CA
9631,>XM_715390.2,CAALFM_C402670WA
9633,>XM_715391.2,CAALFM_C402660WA
9635,>XM_715392.1,SEN2
9637,>XM_715393.2,HFL2
9639,>XM_715394.2,CAALFM_C402620CA
9641,>XM_715395.2,SUL2
9643,>XM_715396.1,CAALFM_C402600CA
9645,>XM_715397.2,CAALFM_C402590CA
9647,>XM_715399.2,CAALFM_C402580WA
9649,>XM_715400.2,CAALFM_C402570CA
9651,>XM_715402.2,UME7
9653,>XM_715403.2,EMP70
9655,>XM_715404.2,RGT1
9657,>XM_715405.2,ARG83
9659,>XM_715406.2,CAALFM_C402520CA
9661,>XM_715408.2,CAALFM_C402510WA
9663,>XM_715409.2,ADR1
9665,>XM_715410.1,ZCF15
9667,>XM_715411.2,TIM13
9669,>XM_715412.2,CAALFM_C402470CA
9671,>XM_715413.1,CAALFM_C402460WA
9673,>XM_715414.2,CAALFM_C402450WA
9675,>XM_715415.2,PGA38
9677,>XM_715417.2,CAALFM_C402430WA
9679,>XM_715418.1,CAALFM_C402420CA
9681,>XM_715419.1,AHP1
9683,>XM_715420.1,CAALFM_C402400CA
9685,>XM_715422.1,PGA62
9687,>XM_715424.2,PGA59
9689,>XM_715425.2,AMS1
9691,>XM_715426.2,CAALFM_C402340WA
9693,>XM_715427.1,CAALFM_C402330CA
9695,>XM_715428.2,BEM3
9697,>XM_715429.2,HOS3
9699,>XM_715431.2,LAB5
9701,>XM_715432.2,IDI1
9703,>XM_715434.2,CAALFM_C502110WA
9705,>XM_715435.2,CAALFM_C502130WA
9707,>XM_715437.2,RIX7
9709,>XM_715438.2,CAALFM_C502140CA
9711,>XM_715439.2,ORC4
9713,>XM_715440.2,SST2
9715,>XM_715441.1,GCD11
9717,>XM_715443.2,LEU3
9719,>XM_715444.2,CAALFM_C502200WA
9721,>XM_715445.2,CAALFM_C502210WA
9723,>XM_715446.1,CAALFM_C502220CA
9725,>XM_715447.2,CAALFM_C502230WA
9727,>XM_715448.1,PTH2
9729,>XM_715449.2,PTH1
9731,>XM_715450.2,THR4
9733,>XM_715451.2,CAALFM_C502280CA
9735,>XM_715452.2,PDE1
9737,>XM_715453.2,RET2
9739,>XM_715456.2,CAALFM_C502320CA
9741,>XM_715457.1,CAALFM_C502330WA
9743,>XM_715458.1,CST20
9745,>XM_715459.1,CAALFM_C502350CA
9747,>XM_715460.2,CAALFM_C502360CA
9749,>XM_715461.2,CAALFM_C502370CA
9751,>XM_715462.2,CAALFM_C502380WA
9753,>XM_715463.2,CAALFM_C502390CA
9755,>XM_715464.2,CAALFM_C502400WA
9757,>XM_715466.2,CAALFM_C502410CA
9759,>XM_715467.2,ZCF22
9761,>XM_715468.1,CAALFM_C502440CA
9763,>XM_715469.2,CAALFM_C502450WA
9765,>XM_715471.2,ECM331
9767,>XM_715473.2,CAALFM_C502480WA
9769,>XM_715476.2,TIF5
9771,>XM_715477.2,CAALFM_C502500CA
9773,>XM_715478.2,CAALFM_C502510CA
9775,>XM_715479.1,CAALFM_C502520WA
9777,>XM_715480.2,UAP1
9779,>XM_715483.2,UTP13
9781,>XM_715484.2,CAALFM_C502560CA
9783,>XM_715485.2,MNN13
9785,>XM_715486.2,CAALFM_C502580WA
9787,>XM_715488.2,CAALFM_C502590CA
9789,>XM_715489.2,PUT1
9791,>XM_715490.2,RAD9
9793,>XM_715493.1,CAALFM_C502620CA
9795,>XM_715494.1,MNN1
9797,>XM_715495.1,CAALFM_C502640WA
9799,>XM_715497.2,IFH1
9801,>XM_715498.2,CAALFM_C502660CA
9803,>XM_715499.2,BUR2
9805,>XM_715501.2,CAALFM_C502680WA
9807,>XM_715502.2,CAALFM_C502690WA
9809,>XM_715503.2,CTA7
9811,>XM_715505.2,TRR1
9813,>XM_715507.2,PEP12
9815,>XM_715508.2,CAALFM_C502730CA
9817,>XM_715509.2,CAALFM_C502740WA
9819,>XM_715510.2,CAALFM_C502750CA
9821,>XM_715511.2,CKB2
9823,>XM_715513.1,MSW1
9825,>XM_715515.2,CAALFM_C502780WA
9827,>XM_715518.2,GAP1
9829,>XM_715519.1,CAALFM_C502800CA
9831,>XM_715520.1,CAALFM_C502820CA
9833,>XM_715521.2,CAALFM_C502830WA
9835,>XM_715522.2,HSL1
9837,>XM_715523.2,GRP2
9839,>XM_715525.2,YNK1
9841,>XM_715526.2,CAALFM_C502900WA
9843,>XM_715529.2,GYP8
9845,>XM_715530.2,CAALFM_C502920WA
9847,>XM_715531.2,GRE3
9849,>XM_715532.2,MIG1
9851,>XM_715535.2,DAP2
9853,>XM_715536.1,CAALFM_C502980CA
9855,>XM_715537.2,CAALFM_C502990WA
9857,>XM_715538.2,CAALFM_C503000CA
9859,>XM_715539.2,CAALFM_C503010WA
9861,>XM_715541.2,CCC2
9863,>XM_715542.2,CAALFM_C503030WA
9865,>XM_715544.1,CAALFM_C503040WA
9867,>XM_715546.1,PGA58
9869,>XM_715547.2,TNA1
9871,>XM_715548.1,RPS5
9873,>XM_715549.2,CAALFM_C503080CA
9875,>XM_715551.2,VPS4
9877,>XM_715552.1,CAALFM_C503100CA
9879,>XM_715553.2,CAALFM_C503120WA
9881,>XM_715554.2,SUT1
9883,>XM_715558.2,CAALFM_C503140CA
9885,>XM_715559.2,CAALFM_C503150WA
9887,>XM_715560.2,MED14
9889,>XM_715561.2,CAALFM_C503170CA
9891,>XM_715820.2,PYC2
9893,>XM_715824.2,CAK1
9895,>XM_715825.2,SSN3
9897,>XM_715826.1,VPS36
9899,>XM_715827.1,HYM1
9901,>XM_715828.1,BAT21
9903,>XM_715830.2,STE4
9905,>XM_715832.2,TBF1
9907,>XM_715834.2,UGA1
9909,>XM_715835.2,CAALFM_C204180CA
9911,>XM_715836.1,CAALFM_C204160WA
9913,>XM_715837.2,VMA7
9915,>XM_715838.1,CHS5
9917,>XM_715839.1,CAALFM_C204130WA
9919,>XM_715840.2,CAALFM_C204120CA
9921,>XM_715842.2,CAALFM_C204100WA
9923,>XM_715843.2,CAALFM_C204090WA
9925,>XM_715844.1,CAALFM_C204080WA
9927,>XM_715845.2,SSY1
9929,>XM_715846.2,DCK1
9931,>XM_715847.2,DCK2
9933,>XM_715850.1,ACP12
9935,>XM_715851.1,SDS22
9937,>XM_715853.2,HSP21
9939,>XM_715854.2,CAALFM_C204000CA
9941,>XM_715856.2,GCD7
9943,>XM_715857.1,MED1
9945,>XM_715859.2,CAALFM_C203950WA
9947,>XM_715860.2,SCH9
9949,>XM_715862.2,CAALFM_C203930CA
9951,>XM_715863.2,GPI13
9953,>XM_715865.2,CAALFM_C203910CA
9955,>XM_715866.2,CAALFM_C203900CA
9957,>XM_715867.2,CAALFM_C203890WA
9959,>XM_715868.1,GNA1
9961,>XM_715870.2,CAALFM_C203830WA
9963,>XM_715872.2,CAALFM_C203800CA
9965,>XM_715873.2,ASR3
9967,>XM_715874.2,CAALFM_C203780CA
9969,>XM_715875.2,STE11
9971,>XM_715877.2,CAALFM_C203760CA
9973,>XM_715878.1,YIM1
9975,>XM_715879.1,PGA16
9977,>XM_715880.2,CAALFM_C203710WA
9979,>XM_715881.2,CAALFM_C203700WA
9981,>XM_715882.1,CAALFM_C203690CA
9983,>XM_715883.2,SAP98
9985,>XM_715884.1,SAP99
9987,>XM_715885.1,UGA11
9989,>XM_715886.1,CAALFM_C203630WA
9991,>XM_715887.2,IFK2
9993,>XM_715888.2,FMO2
9995,>XM_715890.2,BMT8
9997,>XM_715891.1,CAP4
9999,>XM_715892.2,CAALFM_C203570CA
10001,>XM_715893.2,CAALFM_C203560CA
10003,>XM_715894.2,CAALFM_C203550CA
10005,>XM_715896.2,RAD32
10007,>XM_715897.2,CAALFM_C203530WA
10009,>XM_715898.2,ADAEC
10011,>XM_715901.2,CAALFM_C203500WA
10013,>XM_715902.1,CAALFM_C203490CA
10015,>XM_715904.1,CAALFM_C203460CA
10017,>XM_715905.2,CAALFM_C203450WA
10019,>XM_715906.1,PGA33
10021,>XM_715908.2,NBN1
10023,>XM_715909.2,CAALFM_C203420CA
10025,>XM_715910.2,CAALFM_C203410WA
10027,>XM_715911.2,DFG16
10029,>XM_715912.2,HSP78
10031,>XM_715916.2,PAN1
10033,>XM_715917.2,THI20
10035,>XM_715919.2,CAALFM_C203360WA
10037,>XM_715921.2,PGA17
10039,>XM_715922.2,CAALFM_C203340WA
10041,>XM_715923.1,HOG1
10043,>XM_715924.2,CHK1
10045,>XM_715925.1,VPS20
10047,>XM_715926.2,HEM2
10049,>XM_715927.2,CAALFM_C203290WA
10051,>XM_715928.2,NSP1
10053,>XM_715929.2,GPM1
10055,>XM_715930.1,CAALFM_C203260WA
10057,>XM_715931.2,AVT7
10059,>XM_715932.1,ROM2
10061,>XM_715934.1,FEN12
10063,>XM_715935.2,STP4
10065,>XM_715936.1,PRP3
10067,>XM_716203.2,CAALFM_C702560WA
10069,>XM_716205.2,CAALFM_C702550CA
10071,>XM_716206.2,CAALFM_C702540WA
10073,>XM_716207.1,CAALFM_C702530CA
10075,>XM_716208.1,CAALFM_C702520WA
10077,>XM_716209.2,DPP3
10079,>XM_716210.2,PEX1
10081,>XM_716211.1,CAALFM_C702480WA
10083,>XM_716213.2,CAALFM_C702460CA
10085,>XM_716214.1,CAALFM_C702450WA
10087,>XM_716215.2,CAALFM_C702430CA
10089,>XM_716217.2,CAALFM_C702420CA
10091,>XM_716219.2,AHP2
10093,>XM_716220.2,CYP1
10095,>XM_716222.1,CAALFM_C702370WA
10097,>XM_716223.2,CAALFM_C702360WA
10099,>XM_716224.2,CAALFM_C702350CA
10101,>XM_716225.2,CAALFM_C702340CA
10103,>XM_716226.2,YCF1
10105,>XM_716227.1,SEC1
10107,>XM_716228.2,CAALFM_C702310CA
10109,>XM_716229.2,YPS7
10111,>XM_716230.1,CAALFM_C702290WA
10113,>XM_716232.1,CAALFM_C702280WA
10115,>XM_716234.2,LDG3
10117,>XM_716235.1,CAALFM_C702260WA
10119,>XM_716236.1,CAALFM_C702250WA
10121,>XM_716237.2,FMP45
10123,>XM_716239.2,CAALFM_C702220CA
10125,>XM_716240.2,CAALFM_C702210WA
10127,>XM_716241.2,WHI3
10129,>XM_716242.1,TRS33
10131,>XM_716243.1,CAALFM_C702170CA
10133,>XM_716244.2,CAALFM_C702160WA
10135,>XM_716245.2,ECM42
10137,>XM_716246.2,CAALFM_C702140WA
10139,>XM_716247.1,CAALFM_C702130WA
10141,>XM_716248.1,CAALFM_C702120CA
10143,>XM_716251.2,CAALFM_C702110WA
10145,>XM_716253.2,CAALFM_C702090CA
10147,>XM_716254.1,CAALFM_C702080WA
10149,>XM_716255.2,GRX1
10151,>XM_716256.2,LIG1
10153,>XM_716257.2,EXO70
10155,>XM_716259.2,CUP9
10157,>XM_716260.1,HSP90
10159,>XM_716262.1,RAD14
10161,>XM_716263.1,CAALFM_C702010CA
10163,>XM_716265.2,CAALFM_C702000CA
10165,>XM_716267.2,CAALFM_C701990CA
10167,>XM_716269.1,TOM40
10169,>XM_716270.1,CAALFM_C701960WA
10171,>XM_716271.1,CAALFM_C701950WA
10173,>XM_716272.2,CAALFM_C701940CA
10175,>XM_716273.1,CAALFM_C701930CA
10177,>XM_716274.2,CDC34
10179,>XM_716275.2,CAALFM_C701910CA
10181,>XM_716276.1,NUC2
10183,>XM_716277.2,CAALFM_C701880CA
10185,>XM_716278.2,MSK1
10187,>XM_716281.2,IQG1
10189,>XM_716282.1,CAALFM_C701830WA
10191,>XM_716283.1,VMA11
10193,>XM_716284.1,RVB2
10195,>XM_716285.1,PFK2
10197,>XM_716286.1,RPL5
10199,>XM_716289.2,LPI9
10201,>XM_716291.1,ISU1
10203,>XM_716293.1,CAALFM_C701750WA
10205,>XM_716294.1,CAALFM_C701740CA
10207,>XM_716295.1,CAALFM_C701720WA
10209,>XM_716296.2,CAALFM_C701710WA
10211,>XM_716297.2,CAALFM_C701700WA
10213,>XM_716298.2,CAALFM_C701690WA
10215,>XM_716299.2,CAALFM_C701680CA
10217,>XM_716300.1,CAALFM_C701670WA
10219,>XM_716301.1,CAALFM_C701660CA
10221,>XM_716304.1,LAT1
10223,>XM_716305.1,RNH35
10225,>XM_716306.1,KCH1
10227,>XM_716308.1,CAALFM_C701600WA
10229,>XM_716309.1,CAALFM_C701590CA
10231,>XM_716311.1,SMC6
10233,>XM_716312.1,CAALFM_C701570CA
10235,>XM_716313.1,NUP
10237,>XM_716316.1,BEM2
10239,>XM_716317.1,ALK6
10241,>XM_716320.1,FLU1
10243,>XM_716321.1,CAALFM_C701510WA
10245,>XM_716322.1,CAALFM_C701500WA
10247,>XM_716323.1,CAALFM_C701490WA
10249,>XM_716324.1,CAALFM_C701480WA
10251,>XM_716326.1,CAALFM_C701460CA
10253,>XM_716327.1,PRT1
10255,>XM_716328.1,CAALFM_C701440WA
10257,>XM_716329.1,CAALFM_C701430CA
10259,>XM_716330.1,GIR2
10261,>XM_716331.1,NBP2
10263,>XM_716332.2,CAALFM_C102380CA
10265,>XM_716333.2,CAALFM_C102390WA
10267,>XM_716334.2,MNN11
10269,>XM_716335.2,CAALFM_C102410CA
10271,>XM_716336.2,GSC1
10273,>XM_716337.2,CAALFM_C102430CA
10275,>XM_716339.2,CAALFM_C102440CA
10277,>XM_716340.2,CAALFM_C102450CA
10279,>XM_716341.2,RPL10
10281,>XM_716342.1,CAALFM_C102470WA
10283,>XM_716343.1,PMM1
10285,>XM_716344.1,CAALFM_C102490CA
10287,>XM_716345.1,CAALFM_C102500WA
10289,>XM_716346.1,CAALFM_C102510WA
10291,>XM_716347.1,SCW4
10293,>XM_716348.2,DIP5
10295,>XM_716351.1,PUT4
10297,>XM_716352.2,HNM4
10299,>XM_716353.2,SNZ1
10301,>XM_716354.1,SNO1
10303,>XM_716355.2,IML1
10305,>XM_716357.1,HOM6
10307,>XM_716358.2,EXG2
10309,>XM_716359.2,TOM20
10311,>XM_716360.2,CAALFM_C102650WA
10313,>XM_716362.2,MGM101
10315,>XM_716363.2,CAALFM_C102670CA
10317,>XM_716364.2,CAALFM_C102680CA
10319,>XM_716365.1,CAALFM_C102690CA
10321,>XM_716366.2,FRS2
10323,>XM_716367.2,CAALFM_C102720WA
10325,>XM_716368.1,CAALFM_C102730WA
10327,>XM_716369.2,CAALFM_C102740CA
10329,>XM_716370.2,CAALFM_C102750CA
10331,>XM_716371.1,CAALFM_C102760WA
10333,>XM_716372.1,CAALFM_C102780WA
10335,>XM_716373.1,TIF34
10337,>XM_716374.2,CAALFM_C102800WA
10339,>XM_716375.2,RAD16
10341,>XM_716376.2,LYS2
10343,>XM_716377.2,CAALFM_C102830WA
10345,>XM_716378.2,PDE2
10347,>XM_716379.2,CAALFM_C102850WA
10349,>XM_716380.1,YKT6
10351,>XM_716381.1,YPT7
10353,>XM_716383.2,MIA40
10355,>XM_716384.1,CAALFM_C102890CA
10357,>XM_716386.2,CAALFM_C102900CA
10359,>XM_716387.1,CAALFM_C102910CA
10361,>XM_716388.2,CDC73
10363,>XM_716389.2,MST1
10365,>XM_716390.2,CAALFM_C102940CA
10367,>XM_716391.1,CAALFM_C102950WA
10369,>XM_716392.1,CAALFM_C102960CA
10371,>XM_716393.2,CAALFM_C102970WA
10373,>XM_716394.1,GOR1
10375,>XM_716395.2,XOG1
10377,>XM_716396.2,HOL1
10379,>XM_716397.1,RPP1A
10381,>XM_716399.1,RPL13
10383,>XM_716400.2,CAALFM_C103040WA
10385,>XM_716401.2,CAALFM_C103050WA
10387,>XM_716403.1,TSR2
10389,>XM_716405.2,ORC1
10391,>XM_716407.2,RPS1
10393,>XM_716409.2,CAALFM_C103120WA
10395,>XM_716411.2,GGA2
10397,>XM_716412.2,CAALFM_C103140WA
10399,>XM_716413.2,COQ4
10401,>XM_716414.2,CAALFM_C103170CA
10403,>XM_716415.1,CAALFM_C103180WA
10405,>XM_716417.2,ARO80
10407,>XM_716419.1,BMH1
10409,>XM_716420.1,ARX1
10411,>XM_716421.2,CAALFM_C103240WA
10413,>XM_716423.1,SPP1
10415,>XM_716424.2,CAALFM_C103260WA
10417,>XM_716427.1,CAALFM_C103280WA
10419,>XM_716428.1,NGG1
10421,>XM_716431.2,MAS1
10423,>XM_716432.2,CAALFM_C103310WA
10425,>XM_716434.1,EHD3
10427,>XM_716435.2,CAALFM_C103330CA
10429,>XM_716436.2,SEC62
10431,>XM_716439.1,RLI1
10433,>XM_716440.2,CAALFM_C103360WA
10435,>XM_716442.2,CAALFM_C103370WA
10437,>XM_716443.1,TPS2
10439,>XM_716445.2,EHT1
10441,>XM_716446.2,CAALFM_C103400WA
10443,>XM_716447.2,CAALFM_C103410WA
10445,>XM_716448.2,CAALFM_C103430WA
10447,>XM_716450.1,CAALFM_C103440CA
10449,>XM_716452.2,CAALFM_C103450CA
10451,>XM_716453.2,CAALFM_C103460CA
10453,>XM_716454.2,CAALFM_C103470CA
10455,>XM_716455.2,AGE1
10457,>XM_716456.2,CAALFM_C103490WA
10459,>XM_716457.2,YPT1
10461,>XM_716458.2,CAALFM_C103510CA
10463,>XM_716459.2,RPN3
10465,>XM_716462.2,CAALFM_C103540CA
10467,>XM_716463.1,COQ6
10469,>XM_716464.2,SUA71
10471,>XM_716465.1,CAALFM_C103600WA
10473,>XM_716466.1,IMP1
10475,>XM_716467.2,CAALFM_C103630WA
10477,>XM_716468.1,HFL1
10479,>XM_716469.1,MRPL27
10481,>XM_716470.2,DAO1
10483,>XM_716471.2,ENG1
10485,>XM_716592.2,CAALFM_C302390WA
10487,>XM_716593.1,ALR1
10489,>XM_716594.2,CAALFM_C302360CA
10491,>XM_716595.2,CAALFM_C302350WA
10493,>XM_716596.2,CAALFM_C302340WA
10495,>XM_716597.2,CAALFM_C302330CA
10497,>XM_716599.2,ILV2
10499,>XM_716600.2,MEP1
10501,>XM_716602.2,FGR23
10503,>XM_716603.1,CAALFM_C302290WA
10505,>XM_716604.2,GFA1
10507,>XM_716605.2,CAALFM_C302260CA
10509,>XM_716606.1,CAALFM_C302250CA
10511,>XM_716607.2,GPA2
10513,>XM_716608.2,YCG1
10515,>XM_716609.2,CAP1
10517,>XM_716611.2,CAALFM_C302190CA
10519,>XM_716612.2,CAALFM_C302180CA
10521,>XM_716613.2,LAP41
10523,>XM_716615.2,ERG6
10525,>XM_716616.2,CAALFM_C302140CA
10527,>XM_716617.2,UTP4
10529,>XM_716619.1,RPL12
10531,>XM_716620.2,STE50
10533,>XM_716621.2,CAALFM_C302090CA
10535,>XM_716622.1,CAALFM_C302080WA
10537,>XM_716623.2,CAALFM_C302070CA
10539,>XM_716625.1,CAALFM_C302060WA
10541,>XM_716626.1,CAALFM_C302040CA
10543,>XM_716627.2,CAALFM_C302030WA
10545,>XM_716630.2,CAALFM_C302020WA
10547,>XM_716632.2,RAD50
10549,>XM_716633.2,RNA1
10551,>XM_716634.2,TOM6
10553,>XM_716635.1,CAALFM_C301970CA
10555,>XM_716636.2,POX1-3
10557,>XM_716637.1,CAALFM_C301950CA
10559,>XM_716638.2,CAALFM_C301940CA
10561,>XM_716639.2,PXP2
10563,>XM_716640.2,CAALFM_C301900CA
10565,>XM_716643.2,ALG8
10567,>XM_716645.2,DBP5
10569,>XM_716646.2,CAALFM_C301850WA
10571,>XM_716647.2,MNT2
10573,>XM_716648.2,CAALFM_C301820WA
10575,>XM_716649.1,MNT1
10577,>XM_716650.2,CAALFM_C301800CA
10579,>XM_716651.2,CAALFM_C301790CA
10581,>XM_716652.2,CAALFM_C301770CA
10583,>XM_716653.2,AFG3
10585,>XM_716654.2,BRO1
10587,>XM_716655.1,UTR2
10589,>XM_716656.2,CAALFM_C301720CA
10591,>XM_716657.2,PPT1
10593,>XM_716658.2,CDC53
10595,>XM_716659.2,CAALFM_C301690WA
10597,>XM_716660.2,CAALFM_C301680CA
10599,>XM_716661.2,CAALFM_C301670WA
10601,>XM_716662.1,CAALFM_C301660WA
10603,>XM_716663.2,CAALFM_C301640CA
10605,>XM_716665.2,CAALFM_C301620WA
10607,>XM_716666.2,CAALFM_C301610WA
10609,>XM_716667.1,PPH21
10611,>XM_716668.2,CAALFM_C301590WA
10613,>XM_716669.2,ZCF7
10615,>XM_716670.2,CAALFM_C301570WA
10617,>XM_716671.2,CAALFM_C301560WA
10619,>XM_716672.2,TOS1
10621,>XM_716673.1,CAALFM_C301540WA
10623,>XM_716674.2,CAS4
10625,>XM_716676.2,CAALFM_C301520CA
